codigo_sessao	sigla_casa	codigo_sessao_legislativa	tipo_sessao	num_sessao	data_sessao	hora_inicio	codigo_tramitacao	codigo_sessao_votacao	sequecial_sessao	secreta	descricao_votacao	resultado	codigo_materia	sigla_materia	numero_materia	ano_materia	sigla_casa2	codigo_parlamentar	nome_parlamentar	sexo_parlamentar	sigla_partido	sigla_uf	url	foto	tratamento	voto_senador
22141	SF	850	DOR	99	2015-06-16	14:00	2264921	5394	1	S	Votação da Mensagem nº 22, de 2015, referente à escolha do Sr. Roberto Abdalla, Ministro de Primeira Classe para exercer o cargo de Embaixador do Brasil no Estado do Catar.	A	120912	MSF	00022	2015	SF	5527	Simone Tebet	F	PMDB	MS	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5527	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5527.jpg	Senadora	Votou
22141	SF	850	DOR	99	2015-06-16	14:00	2264921	5394	1	S	Votação da Mensagem nº 22, de 2015, referente à escolha do Sr. Roberto Abdalla, Ministro de Primeira Classe para exercer o cargo de Embaixador do Brasil no Estado do Catar.	A	120912	MSF	00022	2015	SF	5529	Antonio Anastasia	M	PSDB	MG	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5529	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5529.jpg	Senador	Votou
22141	SF	850	DOR	99	2015-06-16	14:00	2264921	5394	1	S	Votação da Mensagem nº 22, de 2015, referente à escolha do Sr. Roberto Abdalla, Ministro de Primeira Classe para exercer o cargo de Embaixador do Brasil no Estado do Catar.	A	120912	MSF	00022	2015	SF	5531	Elmano Férrer	M	PTB	PI	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5531	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5531.jpg	Senador	Votou
22141	SF	850	DOR	99	2015-06-16	14:00	2264921	5394	1	S	Votação da Mensagem nº 22, de 2015, referente à escolha do Sr. Roberto Abdalla, Ministro de Primeira Classe para exercer o cargo de Embaixador do Brasil no Estado do Catar.	A	120912	MSF	00022	2015	SF	5533	Lasier Martins	M	PDT	RS	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5533	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5533.jpg	Senador	Votou
22141	SF	850	DOR	99	2015-06-16	14:00	2264921	5394	1	S	Votação da Mensagem nº 22, de 2015, referente à escolha do Sr. Roberto Abdalla, Ministro de Primeira Classe para exercer o cargo de Embaixador do Brasil no Estado do Catar.	A	120912	MSF	00022	2015	SF	5535	Telmário Mota	M	PDT	RR	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5535	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5535.jpg	Senador	P-NRV
22141	SF	850	DOR	99	2015-06-16	14:00	2264921	5394	1	S	Votação da Mensagem nº 22, de 2015, referente à escolha do Sr. Roberto Abdalla, Ministro de Primeira Classe para exercer o cargo de Embaixador do Brasil no Estado do Catar.	A	120912	MSF	00022	2015	SF	5070	Wilder Morais	M	DEM	GO	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5070	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5070.jpg	Senador	Votou
22141	SF	850	DOR	99	2015-06-16	14:00	2264921	5394	1	S	Votação da Mensagem nº 22, de 2015, referente à escolha do Sr. Roberto Abdalla, Ministro de Primeira Classe para exercer o cargo de Embaixador do Brasil no Estado do Catar.	A	120912	MSF	00022	2015	SF	5637	Donizeti Nogueira	M	PT	TO	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5637	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5637.jpg	Senador	Votou
22141	SF	850	DOR	99	2015-06-16	14:00	2264921	5394	1	S	Votação da Mensagem nº 22, de 2015, referente à escolha do Sr. Roberto Abdalla, Ministro de Primeira Classe para exercer o cargo de Embaixador do Brasil no Estado do Catar.	A	120912	MSF	00022	2015	SF	1173	Wellington Fagundes	M	PR	MT	http://www25.senado.leg.br/web/senadores/senador/-/perfil/1173	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg	Senador	P-NRV
22141	SF	850	DOR	99	2015-06-16	14:00	2264921	5394	1	S	Votação da Mensagem nº 22, de 2015, referente à escolha do Sr. Roberto Abdalla, Ministro de Primeira Classe para exercer o cargo de Embaixador do Brasil no Estado do Catar.	A	120912	MSF	00022	2015	SF	5100	Hélio José	M	PSD	DF	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5100	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5100.jpg	Senador	Votou
22141	SF	850	DOR	99	2015-06-16	14:00	2264921	5394	1	S	Votação da Mensagem nº 22, de 2015, referente à escolha do Sr. Roberto Abdalla, Ministro de Primeira Classe para exercer o cargo de Embaixador do Brasil no Estado do Catar.	A	120912	MSF	00022	2015	SF	5112	José Medeiros	M	PPS	MT	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5112	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5112.jpg	Senador	Votou
22141	SF	850	DOR	99	2015-06-16	14:00	2264921	5394	1	S	Votação da Mensagem nº 22, de 2015, referente à escolha do Sr. Roberto Abdalla, Ministro de Primeira Classe para exercer o cargo de Embaixador do Brasil no Estado do Catar.	A	120912	MSF	00022	2015	SF	5523	Otto Alencar	M	PSD	BA	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg	Senador	Votou
22141	SF	850	DOR	99	2015-06-16	14:00	2264921	5394	1	S	Votação da Mensagem nº 22, de 2015, referente à escolha do Sr. Roberto Abdalla, Ministro de Primeira Classe para exercer o cargo de Embaixador do Brasil no Estado do Catar.	A	120912	MSF	00022	2015	SF	456	Ronaldo Caiado	M	DEM	GO	http://www25.senado.leg.br/web/senadores/senador/-/perfil/456	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador456.jpg	Senador	Votou
22141	SF	850	DOR	99	2015-06-16	14:00	2264921	5394	1	S	Votação da Mensagem nº 22, de 2015, referente à escolha do Sr. Roberto Abdalla, Ministro de Primeira Classe para exercer o cargo de Embaixador do Brasil no Estado do Catar.	A	120912	MSF	00022	2015	SF	677	Roberto Rocha	M	PSB	MA	http://www25.senado.leg.br/web/senadores/senador/-/perfil/677	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador677.jpg	Senador	Votou
22141	SF	850	DOR	99	2015-06-16	14:00	2264921	5394	1	S	Votação da Mensagem nº 22, de 2015, referente à escolha do Sr. Roberto Abdalla, Ministro de Primeira Classe para exercer o cargo de Embaixador do Brasil no Estado do Catar.	A	120912	MSF	00022	2015	SF	3713	Fátima Bezerra	F	PT	RN	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3713	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3713.jpg	Senadora	AP 
22141	SF	850	DOR	99	2015-06-16	14:00	2264921	5394	1	S	Votação da Mensagem nº 22, de 2015, referente à escolha do Sr. Roberto Abdalla, Ministro de Primeira Classe para exercer o cargo de Embaixador do Brasil no Estado do Catar.	A	120912	MSF	00022	2015	SF	3830	Davi Alcolumbre	M	DEM	AP	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3830	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3830.jpg	Senador	P-NRV
22141	SF	850	DOR	99	2015-06-16	14:00	2264921	5394	1	S	Votação da Mensagem nº 22, de 2015, referente à escolha do Sr. Roberto Abdalla, Ministro de Primeira Classe para exercer o cargo de Embaixador do Brasil no Estado do Catar.	A	120912	MSF	00022	2015	SF	4575	Lídice da Mata	F	PSB	BA	http://www25.senado.leg.br/web/senadores/senador/-/perfil/4575	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4575.jpg	Senadora	Votou
22141	SF	850	DOR	99	2015-06-16	14:00	2264921	5394	1	S	Votação da Mensagem nº 22, de 2015, referente à escolha do Sr. Roberto Abdalla, Ministro de Primeira Classe para exercer o cargo de Embaixador do Brasil no Estado do Catar.	A	120912	MSF	00022	2015	SF	5182	Regina Sousa	F	PT	PI	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5182	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5182.jpg	Senadora	Votou
22141	SF	850	DOR	99	2015-06-16	14:00	2264921	5394	1	S	Votação da Mensagem nº 22, de 2015, referente à escolha do Sr. Roberto Abdalla, Ministro de Primeira Classe para exercer o cargo de Embaixador do Brasil no Estado do Catar.	A	120912	MSF	00022	2015	SF	5322	Romário	M	PSB	RJ	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5322	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5322.jpg	Senador	Votou
22141	SF	850	DOR	99	2015-06-16	14:00	2264921	5394	1	S	Votação da Mensagem nº 22, de 2015, referente à escolha do Sr. Roberto Abdalla, Ministro de Primeira Classe para exercer o cargo de Embaixador do Brasil no Estado do Catar.	A	120912	MSF	00022	2015	SF	5537	Dário Berger	M	PMDB	SC	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5537	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5537.jpg	Senador	Votou
22141	SF	850	DOR	99	2015-06-16	14:00	2264921	5394	1	S	Votação da Mensagem nº 22, de 2015, referente à escolha do Sr. Roberto Abdalla, Ministro de Primeira Classe para exercer o cargo de Embaixador do Brasil no Estado do Catar.	A	120912	MSF	00022	2015	SF	5132	Dalirio Beber	M	PSDB	SC	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5132	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5132.jpg	Senador	Votou
22141	SF	850	DOR	99	2015-06-16	14:00	2264921	5394	1	S	Votação da Mensagem nº 22, de 2015, referente à escolha do Sr. Roberto Abdalla, Ministro de Primeira Classe para exercer o cargo de Embaixador do Brasil no Estado do Catar.	A	120912	MSF	00022	2015	SF	4558	Gladson Cameli	M	PP	AC	http://www25.senado.leg.br/web/senadores/senador/-/perfil/4558	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4558.jpg	Senador	AP 
22141	SF	850	DOR	99	2015-06-16	14:00	2264921	5394	1	S	Votação da Mensagem nº 22, de 2015, referente à escolha do Sr. Roberto Abdalla, Ministro de Primeira Classe para exercer o cargo de Embaixador do Brasil no Estado do Catar.	A	120912	MSF	00022	2015	SF	5164	Ataídes Oliveira	M	PSDB	TO	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5164	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5164.jpg	Senador	Votou
22141	SF	850	DOR	99	2015-06-16	14:00	2265003	5395	2	N	Projeto de Lei do Senado nº 375, de 2011 (Compl.), que dispõe sobre a obrigatoriedade de documento com código de barras em todos os pagamentos realizados pela União, Estados, DF e Municípios.	NULL	101011	PLS	00375	2011	SF	40	José Agripino	M	DEM	RN	http://www25.senado.leg.br/web/senadores/senador/-/perfil/40	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador40.jpg	Senador	Sim
22141	SF	850	DOR	99	2015-06-16	14:00	2265003	5395	2	N	Projeto de Lei do Senado nº 375, de 2011 (Compl.), que dispõe sobre a obrigatoriedade de documento com código de barras em todos os pagamentos realizados pela União, Estados, DF e Municípios.	NULL	101011	PLS	00375	2011	SF	16	Edison Lobão	M	PMDB	MA	http://www25.senado.leg.br/web/senadores/senador/-/perfil/16	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador16.jpg	Senador	Sim
22141	SF	850	DOR	99	2015-06-16	14:00	2265003	5395	2	N	Projeto de Lei do Senado nº 375, de 2011 (Compl.), que dispõe sobre a obrigatoriedade de documento com código de barras em todos os pagamentos realizados pela União, Estados, DF e Municípios.	NULL	101011	PLS	00375	2011	SF	70	Renan Calheiros	M	PMDB	AL	http://www25.senado.leg.br/web/senadores/senador/-/perfil/70	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg	Senador	Presidente (art. 51 RISF)
22141	SF	850	DOR	99	2015-06-16	14:00	2265003	5395	2	N	Projeto de Lei do Senado nº 375, de 2011 (Compl.), que dispõe sobre a obrigatoriedade de documento com código de barras em todos os pagamentos realizados pela União, Estados, DF e Municípios.	NULL	101011	PLS	00375	2011	SF	35	Jader Barbalho	M	PMDB	PA	http://www25.senado.leg.br/web/senadores/senador/-/perfil/35	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador35.jpg	Senador	Sim
22141	SF	850	DOR	99	2015-06-16	14:00	2265003	5395	2	N	Projeto de Lei do Senado nº 375, de 2011 (Compl.), que dispõe sobre a obrigatoriedade de documento com código de barras em todos os pagamentos realizados pela União, Estados, DF e Municípios.	NULL	101011	PLS	00375	2011	SF	825	Paulo Paim	M	PT	RS	http://www25.senado.leg.br/web/senadores/senador/-/perfil/825	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg	Senador	Sim
22141	SF	850	DOR	99	2015-06-16	14:00	2265003	5395	2	N	Projeto de Lei do Senado nº 375, de 2011 (Compl.), que dispõe sobre a obrigatoriedade de documento com código de barras em todos os pagamentos realizados pela União, Estados, DF e Municípios.	NULL	101011	PLS	00375	2011	SF	111	Blairo Maggi	M	PR	MT	http://www25.senado.leg.br/web/senadores/senador/-/perfil/111	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador111.jpg	Senador	Sim
22141	SF	850	DOR	99	2015-06-16	14:00	2265003	5395	2	N	Projeto de Lei do Senado nº 375, de 2011 (Compl.), que dispõe sobre a obrigatoriedade de documento com código de barras em todos os pagamentos realizados pela União, Estados, DF e Municípios.	NULL	101011	PLS	00375	2011	SF	73	Romero Jucá	M	PMDB	RR	http://www25.senado.leg.br/web/senadores/senador/-/perfil/73	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador73.jpg	Senador	AP 
22141	SF	850	DOR	99	2015-06-16	14:00	2265003	5395	2	N	Projeto de Lei do Senado nº 375, de 2011 (Compl.), que dispõe sobre a obrigatoriedade de documento com código de barras em todos os pagamentos realizados pela União, Estados, DF e Municípios.	NULL	101011	PLS	00375	2011	SF	612	Eunício Oliveira	M	PMDB	CE	http://www25.senado.leg.br/web/senadores/senador/-/perfil/612	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador612.jpg	Senador	Sim
22141	SF	850	DOR	99	2015-06-16	14:00	2265003	5395	2	N	Projeto de Lei do Senado nº 375, de 2011 (Compl.), que dispõe sobre a obrigatoriedade de documento com código de barras em todos os pagamentos realizados pela União, Estados, DF e Municípios.	NULL	101011	PLS	00375	2011	SF	374	Paulo Rocha	M	PT	PA	http://www25.senado.leg.br/web/senadores/senador/-/perfil/374	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg	Senador	Sim
22141	SF	850	DOR	99	2015-06-16	14:00	2265003	5395	2	N	Projeto de Lei do Senado nº 375, de 2011 (Compl.), que dispõe sobre a obrigatoriedade de documento com código de barras em todos os pagamentos realizados pela União, Estados, DF e Municípios.	NULL	101011	PLS	00375	2011	SF	391	Aécio Neves	M	PSDB	MG	http://www25.senado.leg.br/web/senadores/senador/-/perfil/391	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador391.jpg	Senador	Sim
22141	SF	850	DOR	99	2015-06-16	14:00	2265003	5395	2	N	Projeto de Lei do Senado nº 375, de 2011 (Compl.), que dispõe sobre a obrigatoriedade de documento com código de barras em todos os pagamentos realizados pela União, Estados, DF e Municípios.	NULL	101011	PLS	00375	2011	SF	558	Vanessa Grazziotin	F	PCdoB	AM	http://www25.senado.leg.br/web/senadores/senador/-/perfil/558	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador558.jpg	Senadora	Sim
22141	SF	850	DOR	99	2015-06-16	14:00	2265003	5395	2	N	Projeto de Lei do Senado nº 375, de 2011 (Compl.), que dispõe sobre a obrigatoriedade de documento com código de barras em todos os pagamentos realizados pela União, Estados, DF e Municípios.	NULL	101011	PLS	00375	2011	SF	615	José Pimentel	M	PT	CE	http://www25.senado.leg.br/web/senadores/senador/-/perfil/615	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador615.jpg	Senador	Sim
22141	SF	850	DOR	99	2015-06-16	14:00	2265003	5395	2	N	Projeto de Lei do Senado nº 375, de 2011 (Compl.), que dispõe sobre a obrigatoriedade de documento com código de barras em todos os pagamentos realizados pela União, Estados, DF e Municípios.	NULL	101011	PLS	00375	2011	SF	643	Lúcia Vânia	F	S/Partido	GO	http://www25.senado.leg.br/web/senadores/senador/-/perfil/643	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador643.jpg	Senadora	Sim
22141	SF	850	DOR	99	2015-06-16	14:00	2265003	5395	2	N	Projeto de Lei do Senado nº 375, de 2011 (Compl.), que dispõe sobre a obrigatoriedade de documento com código de barras em todos os pagamentos realizados pela União, Estados, DF e Municípios.	NULL	101011	PLS	00375	2011	SF	739	Ciro Nogueira	M	PP	PI	http://www25.senado.leg.br/web/senadores/senador/-/perfil/739	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador739.jpg	Senador	Sim
22141	SF	850	DOR	99	2015-06-16	14:00	2265003	5395	2	N	Projeto de Lei do Senado nº 375, de 2011 (Compl.), que dispõe sobre a obrigatoriedade de documento com código de barras em todos os pagamentos realizados pela União, Estados, DF e Municípios.	NULL	101011	PLS	00375	2011	SF	72	Roberto Requião	M	PMDB	PR	http://www25.senado.leg.br/web/senadores/senador/-/perfil/72	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador72.jpg	Senador	Sim
22141	SF	850	DOR	99	2015-06-16	14:00	2265003	5395	2	N	Projeto de Lei do Senado nº 375, de 2011 (Compl.), que dispõe sobre a obrigatoriedade de documento com código de barras em todos os pagamentos realizados pela União, Estados, DF e Municípios.	NULL	101011	PLS	00375	2011	SF	604	Walter Pinheiro	M	PT	BA	http://www25.senado.leg.br/web/senadores/senador/-/perfil/604	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador604.jpg	Senador	Sim
22141	SF	850	DOR	99	2015-06-16	14:00	2265003	5395	2	N	Projeto de Lei do Senado nº 375, de 2011 (Compl.), que dispõe sobre a obrigatoriedade de documento com código de barras em todos os pagamentos realizados pela União, Estados, DF e Municípios.	NULL	101011	PLS	00375	2011	SF	635	Ricardo Ferraço	M	PMDB	ES	http://www25.senado.leg.br/web/senadores/senador/-/perfil/635	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador635.jpg	Senador	Sim
22141	SF	850	DOR	99	2015-06-16	14:00	2265003	5395	2	N	Projeto de Lei do Senado nº 375, de 2011 (Compl.), que dispõe sobre a obrigatoriedade de documento com código de barras em todos os pagamentos realizados pela União, Estados, DF e Municípios.	NULL	101011	PLS	00375	2011	SF	950	João Alberto Souza	M	PMDB	MA	http://www25.senado.leg.br/web/senadores/senador/-/perfil/950	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador950.jpg	Senador	Sim
22141	SF	850	DOR	99	2015-06-16	14:00	2265003	5395	2	N	Projeto de Lei do Senado nº 375, de 2011 (Compl.), que dispõe sobre a obrigatoriedade de documento com código de barras em todos os pagamentos realizados pela União, Estados, DF e Municípios.	NULL	101011	PLS	00375	2011	SF	945	Alvaro Dias	M	PSDB	PR	http://www25.senado.leg.br/web/senadores/senador/-/perfil/945	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador945.jpg	Senador	Sim
22141	SF	850	DOR	99	2015-06-16	14:00	2265003	5395	2	N	Projeto de Lei do Senado nº 375, de 2011 (Compl.), que dispõe sobre a obrigatoriedade de documento com código de barras em todos os pagamentos realizados pela União, Estados, DF e Municípios.	NULL	101011	PLS	00375	2011	SF	1023	Maria do Carmo Alves	F	DEM	SE	http://www25.senado.leg.br/web/senadores/senador/-/perfil/1023	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1023.jpg	Senadora	Sim
22141	SF	850	DOR	99	2015-06-16	14:00	2265003	5395	2	N	Projeto de Lei do Senado nº 375, de 2011 (Compl.), que dispõe sobre a obrigatoriedade de documento com código de barras em todos os pagamentos realizados pela União, Estados, DF e Municípios.	NULL	101011	PLS	00375	2011	SF	3	Antonio Carlos Valadares	M	PSB	SE	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3.jpg	Senador	Sim
22141	SF	850	DOR	99	2015-06-16	14:00	2265003	5395	2	N	Projeto de Lei do Senado nº 375, de 2011 (Compl.), que dispõe sobre a obrigatoriedade de documento com código de barras em todos os pagamentos realizados pela União, Estados, DF e Municípios.	NULL	101011	PLS	00375	2011	SF	631	Magno Malta	M	PR	ES	http://www25.senado.leg.br/web/senadores/senador/-/perfil/631	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador631.jpg	Senador	AP 
